trait	snp.locus	snp.name	gene.gid	gene.eid	gene.name	snp.pos	is.leadsnp	locus.chrom	locus.chrom.start	locus.chrom.end	locus.name	gene.chrom.start	gene.chrom.end	gene.strand	gene.tss	snp.tss.dist	snp.gene.dist	is.gene.overlap	is.nearest.to.tss	maf	beta	se	z	prob	log10bf	log10bf_group	prob_group	dbsnp.func	is.dbsnp.delit	snpeff.impact	snpeff.rank	is.snpeff.delit	snp.in.trait.DHS	nearest.trait.DHS.from.gene	nearest.gene.from.trait.DHS	snp.in.DHS	nearest.DHS.from.gene	nearest.gene.from.DHS	in.gtex
dbp	L1	rs7407	643988	ENSG00000228594	FNDC10	1684471	TRUE	chr1	1434472	1934473	L1	1533392	1535476	-	1535476	-148995	-148995	FALSE	TRUE	0.484363	0.0140799	0.002168	6.49442	0.330661	2.60704	3.92101	0.910546	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	11	TRUE	FALSE	FALSE
dbp	L1	rs7407	65220	ENSG00000008130	NADK	1684471	TRUE	chr1	1434472	1934473	L1	1682671	1711896	-	1711896	27425	0	TRUE	FALSE	0.484363	0.0140799	0.002168	6.49442	0.330661	2.60704	3.92101	0.910546	coding-synon,ncRNA	FALSE	LOW,MODIFIER	2	FALSE	0	FALSE	FALSE	11	FALSE	FALSE	FALSE
dbp	L1	rs7407	728642	ENSG00000008128	CDK11A	1684471	TRUE	chr1	1434472	1934473	L1	1634169	1655763	-	1655763	-28708	-28708	FALSE	TRUE	0.484363	0.0140799	0.002168	6.49442	0.330661	2.60704	3.92101	0.910546	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	11	TRUE	FALSE	FALSE
dbp	L1	rs7407	728661	ENSG00000189339	SLC35E2B	1684471	TRUE	chr1	1434472	1934473	L1	1590990	1624167	-	1624167	-60304	-60304	FALSE	TRUE	0.484363	0.0140799	0.002168	6.49442	0.330661	2.60704	3.92101	0.910546	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	11	TRUE	FALSE	FALSE
dbp	L1	rs7407	8510	ENSG00000189409	MMP23B	1684471	TRUE	chr1	1434472	1934473	L1	1567474	1570639	+	1567474	116997	113832	FALSE	TRUE	0.484363	0.0140799	0.002168	6.49442	0.330661	2.60704	3.92101	0.910546	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	11	TRUE	FALSE	FALSE
dbp	L1	rs7407	984	ENSG00000248333	CDK11B	1684471	TRUE	chr1	1434472	1934473	L1	1570603	1590473	-	1590473	-93998	-93998	FALSE	TRUE	0.484363	0.0140799	0.002168	6.49442	0.330661	2.60704	3.92101	0.910546	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	11	TRUE	FALSE	FALSE
dbp	L1	rs7407	9906	ENSG00000215790	SLC35E2A	1684471	TRUE	chr1	1434472	1934473	L1	1656277	1677438	-	1677438	-7033	-7033	FALSE	TRUE	0.484363	0.0140799	0.002168	6.49442	0.330661	2.60704	3.92101	0.910546	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	11	TRUE	TRUE	FALSE
dbp	L10	rs1739813	1187	ENSG00000186510	CLCNKA	16311562	FALSE	chr1	16058447	16558448	L10	16345370	16360545	+	16345370	-33808	-33808	FALSE	TRUE	0.427117	-0.0131055	0.00218404	-6.00058	0.24878	2.53773	3.62062	0.800324	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	3	TRUE	FALSE	TRUE
dbp	L10	rs1739813	1188	ENSG00000184908	CLCNKB	16311562	FALSE	chr1	16058447	16558448	L10	16370231	16383803	+	16370231	-58669	-58669	FALSE	TRUE	0.427117	-0.0131055	0.00218404	-6.00058	0.24878	2.53773	3.62062	0.800324	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	3	TRUE	FALSE	FALSE
dbp	L10	rs1739813	128272	ENSG00000142632	ARHGEF19	16311562	FALSE	chr1	16058447	16558448	L10	16524349	16539104	-	16539104	227542	212787	FALSE	TRUE	0.427117	-0.0131055	0.00218404	-6.00058	0.24878	2.53773	3.62062	0.800324	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	3	TRUE	FALSE	FALSE
dbp	L10	rs1739813	149563	ENSG00000183888	SRARP	16311562	FALSE	chr1	16058447	16558448	L10	16330731	16335302	+	16330731	-19169	-19169	FALSE	TRUE	0.427117	-0.0131055	0.00218404	-6.00058	0.24878	2.53773	3.62062	0.800324	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	3	TRUE	FALSE	FALSE
dbp	L10	rs1739813	1969	ENSG00000142627	EPHA2	16311562	FALSE	chr1	16058447	16558448	L10	16450832	16482582	-	16482582	171020	139270	FALSE	TRUE	0.427117	-0.0131055	0.00218404	-6.00058	0.24878	2.53773	3.62062	0.800324	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	3	TRUE	FALSE	FALSE
dbp	L10	rs1739813	23013	ENSG00000065526	SPEN	16311562	FALSE	chr1	16058447	16558448	L10	16174359	16266955	+	16174359	137203	44607	FALSE	FALSE	0.427117	-0.0131055	0.00218404	-6.00058	0.24878	2.53773	3.62062	0.800324	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	3	TRUE	FALSE	FALSE
dbp	L10	rs1739813	27129	ENSG00000173641	HSPB7	16311562	FALSE	chr1	16058447	16558448	L10	16340523	16346089	-	16346089	34527	28961	FALSE	TRUE	0.427117	-0.0131055	0.00218404	-6.00058	0.24878	2.53773	3.62062	0.800324	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	3	TRUE	FALSE	TRUE
dbp	L10	rs1739813	284723	ENSG00000162461	SLC25A34	16311562	FALSE	chr1	16058447	16558448	L10	16062900	16067891	+	16062900	248662	243671	FALSE	FALSE	0.427117	-0.0131055	0.00218404	-6.00058	0.24878	2.53773	3.62062	0.800324	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	3	TRUE	FALSE	FALSE
dbp	L10	rs1739813	348487	ENSG00000185519	FAM131C	16311562	FALSE	chr1	16058447	16558448	L10	16384264	16400127	-	16400127	88565	72702	FALSE	TRUE	0.427117	-0.0131055	0.00218404	-6.00058	0.24878	2.53773	3.62062	0.800324	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	3	TRUE	FALSE	FALSE
dbp	L10	rs1739813	388595	ENSG00000162460	TMEM82	16311562	FALSE	chr1	16058447	16558448	L10	16068917	16074477	+	16068917	242645	237085	FALSE	FALSE	0.427117	-0.0131055	0.00218404	-6.00058	0.24878	2.53773	3.62062	0.800324	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	3	TRUE	FALSE	FALSE
dbp	L10	rs1739813	440567	ENSG00000233954	UQCRHL	16311562	FALSE	chr1	16058447	16558448	L10	16133664	16135843	-	16135843	-175719	-175719	FALSE	FALSE	0.427117	-0.0131055	0.00218404	-6.00058	0.24878	2.53773	3.62062	0.800324	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	3	TRUE	FALSE	FALSE
dbp	L10	rs1739813	54751	ENSG00000162458	FBLIM1	16311562	FALSE	chr1	16058447	16558448	L10	16083102	16113089	+	16083102	228460	198473	FALSE	FALSE	0.427117	-0.0131055	0.00218404	-6.00058	0.24878	2.53773	3.62062	0.800324	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	3	TRUE	FALSE	FALSE
dbp	L10	rs1739813	7709	ENSG00000116809	ZBTB17	16311562	FALSE	chr1	16058447	16558448	L10	16268364	16302627	-	16302627	-8935	-8935	FALSE	FALSE	0.427117	-0.0131055	0.00218404	-6.00058	0.24878	2.53773	3.62062	0.800324	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	3	TRUE	TRUE	FALSE
dbp	L10	rs848309	1187	ENSG00000186510	CLCNKA	16308446	TRUE	chr1	16058447	16558448	L10	16345370	16360545	+	16345370	-36924	-36924	FALSE	FALSE	0.425901	-0.013287	0.00218457	-6.0822	0.407606	2.85531	3.62062	0.800324	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	0	FALSE	FALSE	TRUE
dbp	L10	rs848309	23013	ENSG00000065526	SPEN	16308446	TRUE	chr1	16058447	16558448	L10	16174359	16266955	+	16174359	134087	41491	FALSE	TRUE	0.425901	-0.013287	0.00218457	-6.0822	0.407606	2.85531	3.62062	0.800324	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	0	FALSE	FALSE	FALSE
dbp	L10	rs848309	27129	ENSG00000173641	HSPB7	16308446	TRUE	chr1	16058447	16558448	L10	16340523	16346089	-	16346089	37643	32077	FALSE	FALSE	0.425901	-0.013287	0.00218457	-6.0822	0.407606	2.85531	3.62062	0.800324	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	0	FALSE	FALSE	TRUE
dbp	L10	rs848309	284723	ENSG00000162461	SLC25A34	16308446	TRUE	chr1	16058447	16558448	L10	16062900	16067891	+	16062900	245546	240555	FALSE	TRUE	0.425901	-0.013287	0.00218457	-6.0822	0.407606	2.85531	3.62062	0.800324	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	0	FALSE	FALSE	FALSE
dbp	L10	rs848309	388595	ENSG00000162460	TMEM82	16308446	TRUE	chr1	16058447	16558448	L10	16068917	16074477	+	16068917	239529	233969	FALSE	TRUE	0.425901	-0.013287	0.00218457	-6.0822	0.407606	2.85531	3.62062	0.800324	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	0	FALSE	FALSE	FALSE
dbp	L10	rs848309	440567	ENSG00000233954	UQCRHL	16308446	TRUE	chr1	16058447	16558448	L10	16133664	16135843	-	16135843	-172603	-172603	FALSE	TRUE	0.425901	-0.013287	0.00218457	-6.0822	0.407606	2.85531	3.62062	0.800324	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	0	FALSE	FALSE	FALSE
dbp	L10	rs848309	54751	ENSG00000162458	FBLIM1	16308446	TRUE	chr1	16058447	16558448	L10	16083102	16113089	+	16083102	225344	195357	FALSE	TRUE	0.425901	-0.013287	0.00218457	-6.0822	0.407606	2.85531	3.62062	0.800324	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	0	FALSE	FALSE	FALSE
dbp	L10	rs848309	7709	ENSG00000116809	ZBTB17	16308446	TRUE	chr1	16058447	16558448	L10	16268364	16302627	-	16302627	-5819	-5819	FALSE	TRUE	0.425901	-0.013287	0.00218457	-6.0822	0.407606	2.85531	3.62062	0.800324	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	0	FALSE	FALSE	FALSE
dbp	L100	rs2863957	150472	ENSG00000136682	CBWD2	114089550	FALSE	chr2	113833120	114682644	L100|L101	114195268	114253766	+	114195268	-105718	-105718	FALSE	TRUE	0.219216	0.0153721	0.00261026	5.88911	0.15308	2.19323	5.65438	0.99809	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	0	FALSE	FALSE	FALSE
dbp	L100	rs2863957	200350	ENSG00000184492	FOXD4L1	114089550	FALSE	chr2	113833120	114682644	L100|L101	114256242	114258732	+	114256242	-166692	-166692	FALSE	TRUE	0.219216	0.0153721	0.00261026	5.88911	0.15308	2.19323	5.65438	0.99809	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	0	FALSE	FALSE	FALSE
dbp	L100	rs6737318	23550	ENSG00000125637	PSD4	114083119	TRUE	chr2	113833120	114682644	L100|L101	113914902	113966973	+	113914902	168217	116146	FALSE	TRUE	0.219036	0.0154083	0.00261719	5.88734	0.151502	2.18793	5.65438	0.99809	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	28	TRUE	FALSE	FALSE
dbp	L100	rs6737318	3557	ENSG00000136689	IL1RN	114083119	TRUE	chr2	113833120	114682644	L100|L101	113864791	113891593	+	113864791	218328	191526	FALSE	TRUE	0.219036	0.0154083	0.00261719	5.88734	0.151502	2.18793	5.65438	0.99809	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	28	TRUE	FALSE	FALSE
dbp	L100	rs6737318	7849	ENSG00000125618	PAX8	114083119	TRUE	chr2	113833120	114682644	L100|L101	113973574	114036527	-	114036527	-46592	-46592	FALSE	TRUE	0.219036	0.0154083	0.00261719	5.88734	0.151502	2.18793	5.65438	0.99809	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	28	TRUE	TRUE	FALSE
dbp	L100	rs7556815	150472	ENSG00000136682	CBWD2	114085784	FALSE	chr2	113833120	114682644	L100|L101	114195268	114253766	+	114195268	-109484	-109484	FALSE	FALSE	0.218774	0.0152884	0.00261634	5.84343	0.117368	2.05993	5.65438	0.99809	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	5	TRUE	FALSE	FALSE
dbp	L100	rs7556815	200350	ENSG00000184492	FOXD4L1	114085784	FALSE	chr2	113833120	114682644	L100|L101	114256242	114258732	+	114256242	-170458	-170458	FALSE	FALSE	0.218774	0.0152884	0.00261634	5.84343	0.117368	2.05993	5.65438	0.99809	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	5	TRUE	FALSE	FALSE
dbp	L100	rs7556815	7849	ENSG00000125618	PAX8	114085784	FALSE	chr2	113833120	114682644	L100|L101	113973574	114036527	-	114036527	-49257	-49257	FALSE	FALSE	0.218774	0.0152884	0.00261634	5.84343	0.117368	2.05993	5.65438	0.99809	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	5	FALSE	TRUE	FALSE
dbp	L101	rs11688184	11159	ENSG00000144134	RABL2A	114431883	FALSE	chr2	113833120	114682644	L100|L101	114384806	114400973	+	114384806	47077	30910	FALSE	TRUE	0.188502	0.0167619	0.00275797	6.07762	0.130712	2.01005	5.54768	0.998075	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	TRUE	FALSE
dbp	L101	rs11690841	11159	ENSG00000144134	RABL2A	114438771	FALSE	chr2	113833120	114682644	L100|L101	114384806	114400973	+	114384806	53965	37798	FALSE	FALSE	0.188279	0.0168328	0.00275944	6.10008	0.149934	2.07935	5.54768	0.998075	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	5	FALSE	TRUE	FALSE
dbp	L101	rs11690841	80255	ENSG00000115084	SLC35F5	114438771	FALSE	chr2	113833120	114682644	L100|L101	114462588	114514400	-	114514400	75629	23817	FALSE	TRUE	0.188279	0.0168328	0.00275944	6.10008	0.149934	2.07935	5.54768	0.998075	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	5	TRUE	FALSE	FALSE
dbp	L101	rs13020428	11159	ENSG00000144134	RABL2A	114432642	TRUE	chr2	113833120	114682644	L100|L101	114384806	114400973	+	114384806	47836	31669	FALSE	FALSE	0.188345	0.0168329	0.00275845	6.1023	0.151978	2.08627	5.54768	0.998075	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	FALSE	TRUE	FALSE
dbp	L104	rs7606205	55843	ENSG00000075884	ARHGAP15	144146310	TRUE	chr2	143896311	144396312	L104	143848931	144525921	+	143848931	297379	0	TRUE	TRUE	0.298424	-0.0155652	0.00237422	-6.55592	0.782511	3.50783	3.50783	0.782511	intron	FALSE	MODIFIER	1	FALSE	0	FALSE	FALSE	0	FALSE	FALSE	FALSE
dbp	L106	rs1438898	9839	ENSG00000169554	ZEB2	145714353	FALSE	chr2	145196891	145970140	L105|L106	145121931	145282150	-	145282150	-432203	-432203	FALSE	TRUE	0.251177	-0.0229716	0.00249892	-9.19261	0.21437	2.25324	4.6886	0.986729	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	0	FALSE	FALSE	FALSE
dbp	L106	rs72854462	55843	ENSG00000075884	ARHGAP15	145720138	TRUE	chr2	143896311	144396312	L104	143848931	144525921	+	143848931	1871207	1194217	FALSE	FALSE	0.251071	-0.0229994	0.0024993	-9.20234	0.231536	2.29629	4.6886	0.986729	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	1	TRUE	FALSE	FALSE
dbp	L106	rs72854462	9839	ENSG00000169554	ZEB2	145720138	TRUE	chr2	145196891	145970140	L105|L106	145121931	145282150	-	145282150	-437988	-437988	FALSE	FALSE	0.251071	-0.0229994	0.0024993	-9.20234	0.231536	2.29629	4.6886	0.986729	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	1	TRUE	TRUE	FALSE
dbp	L107	rs10202358	9839	ENSG00000169554	ZEB2	146676623	FALSE	chr2	145196891	145970140	L105|L106	145121931	145282150	-	145282150	-1394473	-1394473	FALSE	FALSE	0.238116	0.00844904	0.00253099	3.33824	0.152	2.18769	4.40754	0.967466	none	FALSE	NONE	0	FALSE	1	FALSE	TRUE	15	FALSE	TRUE	FALSE
dbp	L107	rs1228076	9839	ENSG00000169554	ZEB2	146608748	FALSE	chr2	145196891	145970140	L105|L106	145121931	145282150	-	145282150	-1326598	-1326598	FALSE	FALSE	0.167306	-0.013229	0.00288586	-4.58408	0.109769	2.02523	3.17267	0.6339	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	FALSE	TRUE	FALSE
dbp	L107	rs1228079	55843	ENSG00000075884	ARHGAP15	146605002	FALSE	chr2	143896311	144396312	L104	143848931	144525921	+	143848931	2756071	2079081	FALSE	FALSE	0.165802	-0.0134252	0.00289989	-4.62955	0.139316	2.1434	3.17267	0.6339	none	FALSE	NONE	0	FALSE	1	TRUE	FALSE	9	FALSE	FALSE	FALSE
dbp	L107	rs1228079	9839	ENSG00000169554	ZEB2	146605002	FALSE	chr2	145196891	145970140	L105|L106	145121931	145282150	-	145282150	-1322852	-1322852	FALSE	FALSE	0.165802	-0.0134252	0.00289989	-4.62955	0.139316	2.1434	3.17267	0.6339	none	FALSE	NONE	0	FALSE	1	TRUE	TRUE	9	FALSE	TRUE	FALSE
dbp	L107	rs12478954	9839	ENSG00000169554	ZEB2	146675862	FALSE	chr2	145196891	145970140	L105|L106	145121931	145282150	-	145282150	-1393712	-1393712	FALSE	FALSE	0.238007	0.00840419	0.00253224	3.31888	0.134529	2.12581	4.40754	0.967466	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	8	FALSE	TRUE	FALSE
dbp	L107	rs1567988	9839	ENSG00000169554	ZEB2	146685656	FALSE	chr2	145196891	145970140	L105|L106	145121931	145282150	-	145282150	-1403506	-1403506	FALSE	FALSE	0.238149	-0.00836468	0.00253081	-3.30514	0.125408	2.09077	4.40754	0.967466	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	6	FALSE	TRUE	FALSE
dbp	L108	rs115626335	130399	ENSG00000123612	ACVR1C	158383884	FALSE	chr2	158253739	158753740	L108	158383279	158485517	-	158485517	101633	0	TRUE	FALSE	0.021479	0.0340187	0.00768691	4.42554	0.311545	2.47042	2.65068	0.406643	untranslated-3	FALSE	MODIFIER	1	FALSE	0	FALSE	FALSE	9	FALSE	FALSE	FALSE
dbp	L108	rs115626335	9595	ENSG00000115165	CYTIP	158383884	FALSE	chr2	158253739	158753740	L108	158271131	158345473	-	158345473	-38411	-38411	FALSE	TRUE	0.021479	0.0340187	0.00768691	4.42554	0.311545	2.47042	2.65068	0.406643	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	9	TRUE	TRUE	FALSE
dbp	L108	rs1220128	130399	ENSG00000123612	ACVR1C	158499901	FALSE	chr2	158253739	158753740	L108	158383279	158485517	-	158485517	-14384	-14384	FALSE	TRUE	0.148836	-0.0220105	0.00302603	-7.27372	0.356159	2.55764	4.03681	0.943419	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	TRUE	FALSE
dbp	L108	rs1220128	130940	ENSG00000153237	CCDC148	158499901	FALSE	chr2	159165520	159665521	L109	159027593	159313265	-	159313265	813364	527692	FALSE	FALSE	0.148836	-0.0220105	0.00302603	-7.27372	0.356159	2.55764	4.03681	0.943419	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
dbp	L108	rs1220128	8502	ENSG00000144283	PKP4	158499901	FALSE	chr2	159165520	159665521	L109	159313476	159539391	+	159313476	-813575	-813575	FALSE	FALSE	0.148836	-0.0220105	0.00302603	-7.27372	0.356159	2.55764	4.03681	0.943419	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
dbp	L108	rs1220128	90	ENSG00000115170	ACVR1	158499901	FALSE	chr2	158253739	158753740	L108	158592956	158732374	-	158732374	232473	93055	FALSE	FALSE	0.148836	-0.0220105	0.00302603	-7.27372	0.356159	2.55764	4.03681	0.943419	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
dbp	L108	rs2444770	130940	ENSG00000153237	CCDC148	158503738	TRUE	chr2	159165520	159665521	L109	159027593	159313265	-	159313265	809527	523855	FALSE	TRUE	0.14887	-0.0220719	0.00302777	-7.28982	0.400032	2.63874	4.03681	0.943419	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	0	FALSE	FALSE	FALSE
dbp	L108	rs2444770	8502	ENSG00000144283	PKP4	158503738	TRUE	chr2	159165520	159665521	L109	159313476	159539391	+	159313476	-809738	-809738	FALSE	TRUE	0.14887	-0.0220719	0.00302777	-7.28982	0.400032	2.63874	4.03681	0.943419	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	0	FALSE	FALSE	FALSE
dbp	L108	rs2444770	90	ENSG00000115170	ACVR1	158503738	TRUE	chr2	158253739	158753740	L108	158592956	158732374	-	158732374	228636	89218	FALSE	TRUE	0.14887	-0.0220719	0.00302777	-7.28982	0.400032	2.63874	4.03681	0.943419	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	0	FALSE	FALSE	FALSE
dbp	L11	rs4366267	10076	ENSG00000060656	PTPRU	25023629	FALSE	chr1	29022776	29822923	L14|L15	29563028	29653325	+	29563028	-4539399	-4539399	FALSE	FALSE	0.245774	-0.0217185	0.00251241	-8.64449	0.145935	2.15064	4.09678	0.937866	none	FALSE	NONE	0	FALSE	1	TRUE	FALSE	6	FALSE	FALSE	FALSE
dbp	L11	rs4366267	10103	ENSG00000117472	TSPAN1	25023629	FALSE	chr1	46202115	46702116	L19	46640745	46651630	+	46640745	-21617116	-21617116	FALSE	FALSE	0.245774	-0.0217185	0.00251241	-8.64449	0.145935	2.15064	4.09678	0.937866	none	FALSE	NONE	0	FALSE	1	TRUE	FALSE	6	FALSE	FALSE	FALSE
dbp	L11	rs4366267	1031	ENSG00000123080	CDKN2C	25023629	FALSE	chr1	50828223	51633370	L20|L21	51426417	51440305	+	51426417	-26402788	-26402788	FALSE	FALSE	0.245774	-0.0217185	0.00251241	-8.64449	0.145935	2.15064	4.09678	0.937866	none	FALSE	NONE	0	FALSE	1	TRUE	FALSE	6	FALSE	FALSE	FALSE
dbp	L11	rs4366267	10726	ENSG00000090273	NUDC	25023629	FALSE	chr1	26963362	27463363	L13	27226729	27273353	+	27226729	-2203100	-2203100	FALSE	FALSE	0.245774	-0.0217185	0.00251241	-8.64449	0.145935	2.15064	4.09678	0.937866	none	FALSE	NONE	0	FALSE	1	TRUE	FALSE	6	FALSE	FALSE	FALSE
dbp	L11	rs4366267	10946	ENSG00000183431	SF3A3	25023629	FALSE	chr1	38176354	38676355	L16	38422647	38456593	-	38456593	13432964	13399018	FALSE	FALSE	0.245774	-0.0217185	0.00251241	-8.64449	0.145935	2.15064	4.09678	0.937866	none	FALSE	NONE	0	FALSE	1	TRUE	FALSE	6	FALSE	FALSE	FALSE
dbp	L11	rs4366267	10969	ENSG00000117395	EBNA1BP2	25023629	FALSE	chr1	43667409	44167410	L18	43629846	43736607	-	43736607	18712978	18606217	FALSE	FALSE	0.245774	-0.0217185	0.00251241	-8.64449	0.145935	2.15064	4.09678	0.937866	none	FALSE	NONE	0	FALSE	1	TRUE	FALSE	6	FALSE	FALSE	FALSE
